price,product,supermarket,link,name
6.08,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla pastilla sin sal Carrefour 250 g
9.4,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla tradicional sin sal Central Lechera Asturiana 250 g
6.16,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla Doux 250 g
7.8,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla Carrefour 250 g
12.09,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,"Mantequilla tradicional Arias pack de 10 porciones de 11,5 g"
9.56,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla tradicional sin sal Central Lechera Asturiana sin colorantes 250 g
13.16,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla fácil de untar Président 250 g
14.8,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla fácil de untar ligeramente salada Lurpak 250 g
14.95,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla fácil de untar Lurpak 200 g
8.36,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla fácil de untar Carrefour 250 g
18.76,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla De Nuestra Tierra 250 g
9.64,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla con sal Central Lechera Asturiana 250 g
6.36,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla light con sal fácil de untar Carrefour 250 g
13.75,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla con sal Kerrygold 200 g
15.75,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla sin sal Lurpak 200 g
13.32,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla sin sal Président 250 g
7.09,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla Carrefour 1 kg
4.33,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Margarina Tulipán sin gluten sin aceite de palma 450 g
9.56,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla Central Lechera Asturiana sin lactosa 250 g
13.16,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla faácil de untar Président 250 g
9.56,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla tradicional Central Lechera Asturiana sin lactosa 250 g
13.32,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla con sal Président 250 g
13.5,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla ecológica Asana 100 g
9.96,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla con aceite de oliva fácil de untar Mediterránea Central Lechera Asturiana 250 g
15.75,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla con sal Lurpak 200 g
15.16,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla con granos de sal de mar Président 250 g
14.25,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla sin sal Kerrygold 200 g
18.76,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla con sal De Nuestra Tierra 250 g
14.48,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla de leche de cabra con sal Covap 125 g
16.72,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla de leche de oveja con sal Covap 125 g
14.76,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Mantequilla Terre d'Italia 250 g
1.8,mantequilla,carrefour,https://www.carrefour.es/?q=mantequilla&page=2,Margarina ligera Carrefour 500 g
