ds,y
2001-01-01,121.92000000000002
2001-01-10,115.34666666666665
2001-01-15,121.56333333333333
2001-01-22,120.78666666666665
2001-01-29,126.74333333333333
2001-02-04,145.61333333333332
2001-02-07,146.45666666666668
2001-02-19,149.95666666666668
2001-02-26,154.71666666666667
2001-03-09,129.09666666666666
2001-03-12,107.61333333333334
2001-03-19,158.11666666666665
2001-03-26,154.62666666666667
2001-04-06,149.40333333333334
2001-04-16,147.1
2001-04-23,153.56666666666666
2001-04-30,155.34333333333333
2001-05-02,134.67333333333332
2001-05-03,161.28333333333333
2001-05-11,96.93333333333334
2001-05-14,159.83333333333334
2001-05-21,161.53666666666666
2001-05-28,157.36333333333334
2001-06-08,138.43666666666664
2001-06-18,148.50333333333333
2001-06-25,147.60666666666665
2001-07-05,157.61666666666667
2001-07-16,137.60333333333332
2001-07-23,135.12666666666667
2001-07-30,137.33666666666667
2001-08-01,125.07666666666667
2001-08-10,112.83999999999999
2001-08-13,135.16333333333333
2001-08-20,132.72666666666666
2001-08-27,130.88666666666666
2001-09-04,145.08333333333334
2001-09-07,141.97
2001-09-17,118.92333333333333
2001-09-24,119.01999999999998
2001-10-09,123.86666666666667
2001-10-12,100.36666666666667
2001-10-15,108.36
2001-10-22,101.77333333333333
2001-10-29,97.31333333333333
2001-11-06,147.26333333333332
2001-11-19,107.04333333333334
2001-11-26,108.84666666666665
2001-12-02,142.75
2001-12-03,165.23666666666668
2001-12-11,100.96
2001-12-17,98.86333333333334
2001-12-24,98.60666666666667
2001-12-31,100.25333333333333
2002-01-04,110.3
2002-01-07,114.32000000000001
2002-01-14,101.69999999999999
2002-01-21,98.12333333333333
2002-01-28,97.35666666666667
2002-02-09,95.40666666666668
2002-02-12,90.14666666666666
2002-02-18,108.33
2002-02-25,112.99333333333333
2002-03-06,116.19333333333333
2002-03-18,115.71999999999998
2002-03-25,113.17333333333335
2002-04-02,100.03666666666668
2002-04-03,113.66000000000001
2002-04-11,88.52
2002-04-15,110.32666666666667
2002-04-22,109.76666666666667
2002-04-29,108.18666666666667
2002-05-08,105.97333333333331
2002-05-13,107.86000000000001
2002-05-20,111.36666666666667
2002-05-27,113.77333333333335
2002-06-05,106.91333333333334
2002-06-17,115.91000000000001
2002-06-24,114.40666666666668
2002-07-01,102.59333333333332
2002-07-10,84.97666666666667
2002-07-15,112.51333333333332
2002-07-22,112.35000000000001
2002-07-29,108.89666666666666
2002-08-04,110.33333333333333
2002-08-07,113.65333333333335
2002-08-19,100.64333333333333
2002-08-26,97.24000000000001
2002-09-09,94.16666666666667
2002-09-12,93.03666666666668
2002-09-16,92.02
2002-09-23,89.10333333333334
2002-09-30,85.20333333333333
2002-10-06,117.22666666666667
2002-10-14,86.25666666666666
2002-10-21,87.08
2002-10-28,88.11333333333334
2002-11-02,103.67
2002-11-03,113.90999999999998
2002-11-11,87.70666666666666
2002-11-18,88.15333333333332
2002-11-25,89.29666666666667
2002-12-08,102.35333333333335
2002-12-16,92.49333333333334
2002-12-23,92.84666666666668
2002-12-30,93.84666666666668
2003-01-09,99.69333333333333
2003-01-12,87.82333333333334
2003-01-13,91.96999999999998
2003-01-20,91.88666666666666
2003-01-27,92.80666666666666
2003-02-06,93.50666666666666
2003-02-17,103.85666666666667
2003-02-24,104.67
2003-03-02,96.01666666666667
2003-03-03,102.77999999999999
2003-03-11,86.34666666666665
2003-03-17,96.8
2003-03-24,95.32333333333334
2003-03-31,95.83
2003-04-08,106.66666666666667
2003-04-14,96.09333333333332
2003-04-21,95.06
2003-04-28,94.16666666666667
2003-05-05,94.08999999999999
2003-05-19,90.31
2003-05-26,90.49000000000001
2003-06-01,93.19333333333333
2003-06-10,90.99333333333334
2003-06-16,97.16000000000001
2003-06-23,100.05666666666666
2003-06-30,103.09666666666668
2003-07-04,96.27333333333333
2003-07-07,104.39
2003-07-14,108.10333333333334
2003-07-21,109.17666666666666
2003-07-28,107.88333333333333
2003-08-09,98.90666666666668
2003-08-12,86.78666666666668
2003-08-18,105.14666666666666
2003-08-25,102.09666666666665
2003-09-06,95.37666666666667
2003-09-15,97.91333333333334
2003-09-22,98.38666666666666
2003-09-29,95.66000000000001
2003-10-02,99.99
2003-10-03,100.05333333333333
2003-10-11,86.68
2003-10-13,86.60000000000001
2003-10-20,83.21333333333332
2003-10-27,85.95333333333333
2003-11-08,106.50666666666666
2003-11-17,87.77
2003-11-24,88.71666666666665
2003-12-05,91.76333333333332
2003-12-15,86.48666666666666
2003-12-22,86.49000000000001
2003-12-29,86.30333333333334
2004-01-03,110.51666666666667
2004-01-11,91.43666666666667
2004-01-19,91.16333333333334
2004-01-26,92.41000000000001
2004-02-02,94.78000000000002
2004-02-08,107.97333333333331
2004-02-16,101.58
2004-02-23,105.61333333333334
2004-03-05,102.67333333333333
2004-03-15,110.66666666666667
2004-03-22,109.85333333333334
2004-03-29,107.19333333333334
2004-04-10,96.55999999999999
2004-04-19,102.04333333333334
2004-04-26,101.28000000000002
2004-05-01,86.41000000000001
2004-05-04,105.06666666666668
2004-05-07,120.36333333333334
2004-05-17,104.93
2004-05-24,107.19333333333334
2004-05-31,111.57000000000001
2004-06-09,105.71
2004-06-12,100.19666666666666
2004-06-14,119.8
2004-06-21,121.37666666666667
2004-06-28,121.27000000000002
2004-07-06,115.57
2004-07-19,114.42666666666666
2004-07-26,111.15333333333335
2004-08-03,111.14333333333332
2004-08-11,91.42333333333333
2004-08-16,102.81333333333333
2004-08-23,105.13333333333334
2004-08-30,105.19333333333334
2004-09-02,98.35333333333334
2004-09-08,104.92
