ds,y
2010-01-11,178.57142857142858
2010-02-08,179.0557142857143
2010-04-10,179.3414285714286
2010-05-07,181.21285714285713
2010-06-09,181.56428571428572
2010-06-12,185.31285714285715
2010-06-21,176.48285714285717
2010-06-28,177.98428571428573
2010-07-19,178.19857142857146
2010-07-26,178.10142857142858
2010-08-11,178.26285714285717
2010-08-16,182.94285714285712
2010-08-23,182.58571428571426
2010-08-30,182.79999999999998
2010-09-08,182.15714285714284
2010-09-13,181.87857142857143
2010-09-20,180.2671428571429
2010-09-27,178.48428571428573
2010-10-18,178.93285714285713
2010-10-25,177.78857142857143
2010-11-10,178.28857142857143
2010-11-15,181.4057142857143
2010-11-22,182.40857142857143
2010-11-29,184.04857142857145
2010-12-07,178.94428571428574
2010-12-13,184.2242857142857
2010-12-20,183.93714285714285
2010-12-27,181.60999999999999
2011-01-08,174.11999999999998
2011-01-17,181.11714285714288
2011-01-24,177.97
2011-01-31,176.54
2011-02-05,178.57
2011-02-14,179.77857142857144
2011-02-21,180.67428571428573
2011-02-28,180.81285714285715
2011-03-01,182.33428571428573
2011-03-10,172.66857142857143
2011-03-14,178.84285714285716
2011-03-21,179.63857142857142
2011-03-28,179.1885714285714
2011-04-04,180.71285714285713
2011-04-07,175.56857142857143
2011-04-18,180.87714285714287
2011-04-25,179.47714285714287
2011-05-09,171.54142857142855
2011-05-12,171.7942857142857
2011-05-16,178.6914285714286
2011-05-23,178.72714285714287
2011-05-30,177.79142857142855
2011-06-06,177.74857142857144
2011-06-13,176.37714285714287
2011-06-20,175.14000000000001
2011-06-27,175.3542857142857
2011-07-02,177.0742857142857
2011-07-03,179.53
2011-07-11,174.1457142857143
2011-07-18,174.21142857142857
2011-07-25,173.90571428571428
2011-08-08,173.8414285714286
2011-08-15,174.34285714285716
2011-08-22,173.04142857142855
2011-08-29,172.47714285714284
2011-09-05,178.97714285714284
2011-09-19,170.26142857142855
2011-10-01,181.28714285714287
2011-10-10,172.2757142857143
2011-10-17,172.75428571428571
2011-10-24,173.04
2011-10-31,172.57285714285715
2011-11-04,181.16285714285715
2011-11-07,175.25428571428571
2011-11-14,173.6342857142857
2011-11-21,172.93714285714285
2011-11-28,172.87857142857143
2011-12-09,170.18
2011-12-12,171.49571428571429
2011-12-19,170.02857142857144
2011-12-26,168.82571428571427
2012-01-10,251.3342857142857
2012-01-16,166.1985714285714
2012-01-23,165.16714285714286
2012-01-30,165.1314285714286
2012-02-01,168.0614285714286
2012-02-04,167.22285714285712
2012-02-07,166.58714285714288
2012-02-13,166.28857142857143
2012-02-20,166.98857142857145
2012-02-27,166.1457142857143
2012-03-09,230.45285714285714
2012-03-12,227.04571428571427
2012-03-19,167.21142857142857
2012-03-26,167.3657142857143
2012-04-06,167.68142857142857
2012-04-16,167.85999999999999
2012-04-23,166.9257142857143
2012-04-30,167.14285714285714
2012-05-03,166.78571428571428
2012-05-11,240.49142857142857
2012-05-14,167.62142857142857
2012-05-21,167.75285714285715
2012-05-28,167.67857142857142
2012-06-02,166.32571428571427
2012-06-08,192.71
2012-06-18,167.21142857142857
2012-06-25,167.1657142857143
2012-07-05,166.38857142857142
2012-07-16,170.56285714285715
2012-07-23,177.68714285714285
2012-07-30,184.07
2012-08-10,245.92142857142858
2012-08-13,195.96428571428572
2012-08-20,201.8714285714286
2012-08-27,217.98428571428573
2012-09-01,167.46571428571428
2012-09-04,168.04142857142855
2012-09-07,167.50571428571428
2012-09-17,247.9385714285714
2012-09-24,253.42428571428573
2012-10-09,237.44
2012-10-12,230.15285714285713
2012-10-15,243.80857142857144
2012-10-22,242.55857142857144
2012-10-29,241.0442857142857
2012-11-06,167.81428571428572
2012-11-19,236.13000000000002
2012-11-26,232.64714285714285
2012-12-03,167.14857142857142
2012-12-11,238.36285714285714
2012-12-17,237.76857142857145
2012-12-24,246.42428571428573
2012-12-31,250.63285714285712
2013-01-04,273.14428571428573
2013-01-07,250.41857142857143
2013-01-14,279.8285714285714
2013-01-21,282.2714285714286
2013-01-28,283.5828571428571
2013-02-09,244.5157142857143
2013-02-12,209.59285714285716
2013-02-18,279.2742857142857
2013-02-25,277.4814285714286
2013-03-06,247.27285714285713
2013-03-18,274.9657142857143
2013-03-25,275.16285714285715
2013-04-02,283.85857142857145
2013-04-03,275.5414285714286
2013-04-11,215.69285714285712
2013-04-15,268.37
2013-04-22,262.42
2013-04-29,259.0385714285714
2013-05-08,243.71714285714285
2013-05-13,245.9442857142857
2013-05-20,243.73285714285717
2013-05-27,243.69714285714286
2013-06-05,251.59
2013-06-17,251.46142857142857
2013-06-24,252.54714285714286
2013-07-01,264.8771428571428
2013-07-10,225.86999999999998
2013-07-15,247.74857142857144
2013-07-22,246.44714285714286
2013-07-29,244.0842857142857
2013-08-04,270.25857142857143
2013-08-07,249.63285714285715
2013-08-19,243.15857142857143
2013-08-26,244.43
2013-09-09,245.6157142857143
2013-09-12,205.32142857142858
2013-09-16,244.6442857142857
2013-09-23,240.37285714285716
2013-09-30,235.79999999999998
2013-10-06,251.64857142857142
2013-10-14,218.95142857142858
2013-10-21,218.75142857142856
2013-10-28,216.60714285714286
2013-11-02,281.9214285714286
2013-11-03,275.1357142857143
2013-11-11,212.46857142857144
2013-11-18,213.19285714285712
2013-11-25,212.6357142857143
2013-12-08,243.44571428571427
2013-12-16,193.64857142857142
2013-12-23,186.96
2013-12-30,184.3742857142857
2014-01-09,257.52142857142854
2014-01-12,271.78833333333336
2014-01-13,185.9742857142857
2014-01-20,188.33142857142857
2014-01-27,188.43142857142857
2014-02-06,182.78714285714287
