ds,y
2010-01-11,182.51869565217393
2010-02-08,178.64086956521737
2010-04-10,180.96608695652176
2010-05-07,179.61521739130433
2010-06-09,182.1969565217391
2010-06-12,188.76391304347825
2010-06-21,178.46782608695653
2010-06-28,178.65173913043478
2010-07-19,178.7017391304348
2010-07-26,178.51565217391303
2010-08-11,183.2608695652174
2010-08-16,182.05739130434782
2010-08-23,181.8921739130435
2010-08-30,182.14391304347828
2010-09-08,181.31782608695653
2010-09-13,182.85347826086957
2010-09-20,181.46217391304347
2010-09-27,180.25521739130434
2010-10-18,180.47608695652173
2010-10-25,180.87304347826085
2010-11-10,180.48304347826087
2010-11-15,184.63521739130434
2010-11-22,186.1308695652174
2010-11-29,187.67521739130433
2010-12-07,178.3891304347826
2010-12-13,187.6639130434783
2010-12-20,186.93
2010-12-27,185.5113043478261
2011-01-08,176.21608695652176
2011-01-17,182.33304347826086
2011-01-24,180.2634782608696
2011-01-31,179.51478260869567
2011-02-05,180.35434782608695
2011-02-14,182.4491304347826
2011-02-21,183.3782608695652
2011-02-28,183.17695652173913
2011-03-01,184.7017391304348
2011-03-10,174.68478260869566
2011-03-14,181.18434782608693
2011-03-21,181.38652173913044
2011-03-28,181.46695652173912
2011-04-04,182.39956521739128
2011-04-07,177.9195652173913
2011-04-18,181.70913043478262
2011-04-25,180.47652173913045
2011-05-09,174.3313043478261
2011-05-12,174.37130434782608
2011-05-16,179.77304347826086
2011-05-23,179.06
2011-05-30,177.81304347826088
2011-06-06,178.36478260869566
2011-06-13,178.15565217391304
2011-06-20,178.11521739130433
2011-06-27,176.58913043478262
2011-07-02,179.78521739130437
2011-07-03,182.16434782608695
2011-07-11,177.2886956521739
2011-07-18,177.3204347826087
2011-07-25,176.4817391304348
2011-08-08,176.26782608695652
2011-08-15,176.3595652173913
2011-08-22,175.57
2011-08-29,175.75260869565219
2011-09-05,180.4086956521739
2011-09-19,171.8604347826087
2011-10-01,183.52608695652177
2011-10-10,174.95782608695654
2011-10-17,175.0586956521739
2011-10-24,175.76782608695652
2011-10-31,176.5704347826087
2011-11-04,182.01
2011-11-07,177.6195652173913
2011-11-14,177.12652173913042
2011-11-21,175.7886956521739
2011-11-28,175.2795652173913
2011-12-09,173.09130434782608
2011-12-12,172.91521739130437
2011-12-19,170.59782608695653
2011-12-26,169.5795652173913
2012-01-10,250.53181818181818
2012-01-16,166.6017391304348
2012-01-23,166.30608695652174
2012-01-30,166.1604347826087
2012-02-01,169.07695652173913
2012-02-04,166.54347826086956
2012-02-07,167.21782608695653
2012-02-13,167.0704347826087
2012-02-20,167.61478260869563
2012-02-27,167.3995652173913
2012-03-09,223.08304347826086
2012-03-12,226.98045454545453
2012-03-19,166.95608695652172
2012-03-26,166.60304347826087
2012-04-06,168.12434782608696
2012-04-16,168.24434782608697
2012-04-23,168.10652173913041
2012-04-30,167.94347826086957
2012-05-03,167.41304347826087
2012-05-11,241.3540909090909
2012-05-14,167.90695652173915
2012-05-21,167.90695652173915
2012-05-28,167.83434782608697
2012-06-02,166.85521739130436
2012-06-08,190.61173913043476
2012-06-18,167.07913043478263
2012-06-25,167.3891304347826
2012-07-05,167.52652173913043
2012-07-16,171.6782608695652
2012-07-23,178.7204347826087
2012-07-30,184.53608695652173
2012-08-10,247.54136363636363
2012-08-13,193.68043478260867
2012-08-20,198.20652173913044
2012-08-27,213.97260869565216
2012-09-01,168.24347826086955
2012-09-04,167.24521739130435
2012-09-07,168.11739130434782
2012-09-17,246.8381818181818
2012-09-24,255.68499999999997
2012-10-09,234.13272727272727
2012-10-12,229.81136363636367
2012-10-15,245.8090909090909
2012-10-22,243.4840909090909
2012-10-29,242.44045454545451
2012-11-06,167.8378260869565
2012-11-19,235.3509090909091
2012-11-26,231.8040909090909
2012-12-03,167.3126086956522
2012-12-11,239.28954545454545
2012-12-17,239.155
2012-12-24,248.66545454545457
2012-12-31,251.83772727272728
2013-01-04,273.7263636363636
2013-01-07,251.98090909090908
2013-01-14,280.91318181818184
2013-01-21,281.7622727272728
2013-01-28,282.87954545454545
2013-02-09,247.09909090909093
2013-02-12,211.07136363636363
2013-02-18,279.95
2013-02-25,278.9327272727273
2013-03-06,249.20181818181817
2013-03-18,274.68227272727273
2013-03-25,274.49454545454546
2013-04-02,282.3222727272727
2013-04-03,275.56
2013-04-11,216.75181818181818
2013-04-15,267.5122727272728
2013-04-22,261.9213636363636
2013-04-29,258.8057142857143
2013-05-08,244.66909090909093
2013-05-13,246.73136363636365
2013-05-20,244.86772727272728
2013-05-27,245.61499999999998
2013-06-05,252.7277272727273
2013-06-17,254.0659090909091
2013-06-24,253.92136363636365
2013-07-01,269.4045454545454
2013-07-10,226.06272727272727
2013-07-15,250.56272727272727
2013-07-22,249.21636363636364
2013-07-29,246.405
2013-08-04,271.41318181818184
2013-08-07,251.655
2013-08-19,245.44681818181817
2013-08-26,247.31318181818185
2013-09-09,246.29863636363635
2013-09-12,206.00954545454545
2013-09-16,244.25681818181818
2013-09-23,239.4272727272727
2013-09-30,234.9972727272727
2013-10-06,253.15681818181818
2013-10-14,220.00818181818184
2013-10-21,219.69454545454545
2013-10-28,217.31136363636367
2013-11-02,281.1231818181818
2013-11-03,275.91818181818184
2013-11-11,214.5909090909091
2013-11-18,214.12136363636364
2013-11-25,213.8063636363636
2013-12-08,243.50636363636366
2013-12-16,195.24181818181816
2013-12-23,189.1540909090909
2013-12-30,187.69636363636363
2014-01-09,256.2677272727273
2014-01-12,272.7695238095238
2014-01-13,190.96818181818182
2014-01-20,193.11909090909091
