ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-03-10,66.71316025052062,17.6169505185863,122.71339576793919,66.71316025052062,66.71316025052062,6.3696877455033345,6.3696877455033345,6.3696877455033345,3.5273346197207447,3.5273346197207447,3.5273346197207447,2.842353125782589,2.842353125782589,2.842353125782589,0.0,0.0,0.0,73.08284799602396
2011-03-14,66.70736406547461,9.986389971988281,106.3044589858796,66.70736406547461,66.70736406547461,-6.01686579305685,-6.01686579305685,-6.01686579305685,-1.2066472518511437,-1.2066472518511437,-1.2066472518511437,-4.810218541205706,-4.810218541205706,-4.810218541205706,0.0,0.0,0.0,60.690498272417756
2011-03-28,66.68707741781361,0.9328245614850408,100.39909363514965,66.68707741781361,66.68707741781361,-16.321226164599526,-16.321226164599526,-16.321226164599526,-1.206647251845157,-1.206647251845157,-1.206647251845157,-15.11457891275437,-15.11457891275437,-15.11457891275437,0.0,0.0,0.0,50.36585125321409
2011-04-04,66.6769340939831,2.1684469112681306,104.68600829103767,66.6769340939831,66.6769340939831,-13.182877291764735,-13.182877291764735,-13.182877291764735,-1.2066472518293045,-1.2066472518293045,-1.2066472518293045,-11.97623003993543,-11.97623003993543,-11.97623003993543,0.0,0.0,0.0,53.494056802218374
2011-04-07,66.67258695519861,7.4867377652414735,105.18926405471807,66.67258695519861,66.67258695519861,-8.115839559636946,-8.115839559636946,-8.115839559636946,3.5273346197212554,3.5273346197212554,3.5273346197212554,-11.6431741793582,-11.6431741793582,-11.6431741793582,0.0,0.0,0.0,58.556747395561665
2011-04-18,66.65664744632211,-7.139971401108741,97.4808241446526,66.65664744632211,66.65664744632211,-18.947138979732806,-18.947138979732806,-18.947138979732806,-1.2066472518379905,-1.2066472518379905,-1.2066472518379905,-17.740491727894813,-17.740491727894813,-17.740491727894813,0.0,0.0,0.0,47.709508466589305
2011-04-25,66.6465041224916,-7.851289095466858,100.48633857123185,66.6465041224916,66.6465041224916,-20.999960573783557,-20.999960573783557,-20.999960573783557,-1.2066472518478555,-1.2066472518478555,-1.2066472518478555,-19.793313321935702,-19.793313321935702,-19.793313321935702,0.0,0.0,0.0,45.64654354870805
2011-05-12,66.62187033604611,7.058759732070243,111.29210233457938,66.62187033604611,66.62187033604611,-7.3723646215907435,-7.3723646215907435,-7.3723646215907435,3.527334619725652,3.527334619725652,3.527334619725652,-10.899699241316394,-10.899699241316394,-10.899699241316394,0.0,0.0,0.0,59.249505714455374
2011-05-16,66.6160741510001,1.9908002106792453,104.72992461998115,66.6160741510001,66.6160741510001,-13.992144308604257,-13.992144308604257,-13.992144308604257,-1.2066472518296436,-1.2066472518296436,-1.2066472518296436,-12.785497056774611,-12.785497056774611,-12.785497056774611,0.0,0.0,0.0,52.62392984239585
2011-05-23,66.60593082716962,-10.118775120167193,95.29321518256089,66.60593082716962,66.60593082716962,-21.434849948480235,-21.434849948480235,-21.434849948480235,-1.2066472518541813,-1.2066472518541813,-1.2066472518541813,-20.228202696626052,-20.228202696626052,-20.228202696626052,0.0,0.0,0.0,45.17108087868938
2011-05-30,66.59578750333911,-10.093792175511698,87.53993308108276,66.59578750333911,66.59578750333911,-27.019580603413687,-27.019580603413687,-27.019580603413687,-1.2066472518383295,-1.2066472518383295,-1.2066472518383295,-25.81293335157536,-25.81293335157536,-25.81293335157536,0.0,0.0,0.0,39.576206899925424
2011-06-06,66.58564417950862,-5.346269172281935,93.87048581026463,66.58564417950862,66.58564417950862,-24.784065477008674,-24.784065477008674,-24.784065477008674,-1.2066472518481945,-1.2066472518481945,-1.2066472518481945,-23.57741822516048,-23.57741822516048,-23.57741822516048,0.0,0.0,0.0,41.801578702499945
