ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-03-06,530.8557120595267,477.9450159309028,607.0273608395213,530.855106977846,530.856327832023,11.237335765923689,11.237335765923689,11.237335765923689,11.237335765923689,11.237335765923689,11.237335765923689,0.0,0.0,0.0,542.0930478254504
2022-03-13,533.3913564361059,475.72116322415025,610.0715517576307,533.3906598184803,533.3920760701258,11.237335765675157,11.237335765675157,11.237335765675157,11.237335765675157,11.237335765675157,11.237335765675157,0.0,0.0,0.0,544.6286922017811
2022-03-20,535.927000812685,483.4868975885815,608.8005244941975,535.9262142902463,535.9278326396105,11.23733576578403,11.23733576578403,11.23733576578403,11.23733576578403,11.23733576578403,11.23733576578403,0.0,0.0,0.0,547.164336578469
2022-03-27,538.4626451892642,486.31818275406954,610.3617383574971,538.4617362480275,538.4635779652879,11.237335765714201,11.237335765714201,11.237335765714201,11.237335765714201,11.237335765714201,11.237335765714201,0.0,0.0,0.0,549.6999809549784
2022-04-03,540.9982895658434,489.89855057831,617.3295820690847,540.9972462385601,540.9993375018505,11.237335765644374,11.237335765644374,11.237335765644374,11.237335765644374,11.237335765644374,11.237335765644374,0.0,0.0,0.0,552.2356253314878
2022-04-10,543.5339339424224,491.22866698403266,619.2903728471978,543.532792515312,543.5351089795123,11.237335765735075,11.237335765735075,11.237335765735075,11.237335765735075,11.237335765735075,11.237335765735075,0.0,0.0,0.0,554.7712697081575
2022-04-17,546.0695783190016,493.3805825368281,620.1692591681151,546.0683281044213,546.0708804748178,11.237335765843952,11.237335765843952,11.237335765843952,11.237335765843952,11.237335765843952,11.237335765843952,0.0,0.0,0.0,557.3069140848455
2022-04-24,548.6052226955808,490.7590660484576,624.9691690084132,548.6038550019115,548.6066254909576,11.237335765595416,11.237335765595416,11.237335765595416,11.237335765595416,11.237335765595416,11.237335765595416,0.0,0.0,0.0,559.8425584611762
2022-05-01,551.14086707216,495.84958763819014,629.4799113810411,551.1393628494571,551.1424281168421,11.237335765704298,11.237335765704298,11.237335765704298,11.237335765704298,11.237335765704298,11.237335765704298,0.0,0.0,0.0,562.3782028378643
2022-05-08,553.6765114487391,502.43755878088166,630.9661079608942,553.6748872122887,553.678215922588,11.237335765634464,11.237335765634464,11.237335765634464,11.237335765634464,11.237335765634464,11.237335765634464,0.0,0.0,0.0,564.9138472143736
2022-05-15,556.2121558253183,506.53552297123815,629.102584523246,556.2104149860864,556.2139986089024,11.237335765743344,11.237335765743344,11.237335765743344,11.237335765743344,11.237335765743344,11.237335765743344,0.0,0.0,0.0,567.4494915910616
2022-05-22,558.7478002018975,508.26816015484394,633.6318698410806,558.7458753988253,558.7497954071653,11.237335765494809,11.237335765494809,11.237335765494809,11.237335765494809,11.237335765494809,11.237335765494809,0.0,0.0,0.0,569.9851359673922
2022-05-29,561.2834445784766,505.382284350563,641.2109685884404,561.2813841017295,561.2856127928611,11.237335765764216,11.237335765764216,11.237335765764216,11.237335765764216,11.237335765764216,11.237335765764216,0.0,0.0,0.0,572.5207803442408
2022-06-05,563.8190889550558,509.37442567008674,641.4924499439544,563.8168610036073,563.8214437143614,11.237335765694386,11.237335765694386,11.237335765694386,11.237335765694386,11.237335765694386,11.237335765694386,0.0,0.0,0.0,575.0564247207502
2022-06-12,566.3547333316349,513.2485256086704,638.7436969499364,566.3523779123418,566.3572626181443,11.237335765624557,11.237335765624557,11.237335765624557,11.237335765624557,11.237335765624557,11.237335765624557,0.0,0.0,0.0,577.5920690972595
2022-06-19,568.890377708214,516.4127615512192,640.3063811489167,568.8878924120652,568.8930648873388,11.237335765715262,11.237335765715262,11.237335765715262,11.237335765715262,11.237335765715262,11.237335765715262,0.0,0.0,0.0,580.1277134739292
2022-06-26,571.4260220847932,516.9842606653857,645.3598560366752,571.4234069432204,571.4289001545384,11.237335765824138,11.237335765824138,11.237335765824138,11.237335765824138,11.237335765824138,11.237335765824138,0.0,0.0,0.0,582.6633578506173
2022-07-03,573.9616664613724,524.0497574142264,646.5043545377856,573.958855312008,573.9646826456892,11.237335765575603,11.237335765575603,11.237335765575603,11.237335765575603,11.237335765575603,11.237335765575603,0.0,0.0,0.0,585.199002226948
2022-07-10,576.4973108379517,525.1274927130617,654.2736631562998,576.494353182267,576.5004986218207,11.237335765684485,11.237335765684485,11.237335765684485,11.237335765684485,11.237335765684485,11.237335765684485,0.0,0.0,0.0,587.7346466036362
2022-07-17,579.0329552145307,529.7735976598715,649.3544491577609,579.0298014641467,579.0363454132969,11.23733576579336,11.23733576579336,11.23733576579336,11.23733576579336,11.23733576579336,11.23733576579336,0.0,0.0,0.0,590.270290980324
2022-07-24,581.5685995911099,521.4943607155466,655.7862832711262,581.5652516364723,581.5721792249816,11.237335765723532,11.237335765723532,11.237335765723532,11.237335765723532,11.237335765723532,11.237335765723532,0.0,0.0,0.0,592.8059353568334
2022-07-31,584.1042439676891,532.818815604978,660.4500862502852,584.100696912425,584.108043570004,11.237335765653699,11.237335765653699,11.237335765653699,11.237335765653699,11.237335765653699,11.237335765653699,0.0,0.0,0.0,595.3415797333428
2022-08-07,586.6398883442682,530.5648107676956,667.6436134255008,586.6362013052648,586.6438989777079,11.237335765744403,11.237335765744403,11.237335765744403,11.237335765744403,11.237335765744403,11.237335765744403,0.0,0.0,0.0,597.8772241100127
2022-08-14,589.1755327208473,537.1651332222373,662.7658022256852,589.171731355572,589.179761906169,11.237335765853281,11.237335765853281,11.237335765853281,11.237335765853281,11.237335765853281,11.237335765853281,0.0,0.0,0.0,600.4128684867005
2022-08-21,591.7111770974265,543.6065959838604,662.9101693299135,591.7070668630823,591.7155798275544,11.237335765604751,11.237335765604751,11.237335765604751,11.237335765604751,11.237335765604751,11.237335765604751,0.0,0.0,0.0,602.9485128630312
2022-08-28,594.2468214740056,542.0787336616836,667.9147273642557,594.242474859892,594.251473128042,11.23733576571362,11.23733576571362,11.23733576571362,11.23733576571362,11.23733576571362,11.23733576571362,0.0,0.0,0.0,605.4841572397193
2022-09-04,596.7824658505848,546.9057643541283,672.3838213982227,596.7779740312193,596.787300926157,11.237335765643794,11.237335765643794,11.237335765643794,11.237335765643794,11.237335765643794,11.237335765643794,0.0,0.0,0.0,608.0198016162286
2022-09-11,599.318110227164,548.1248016098256,673.1067504023977,599.3134298550303,599.3232110105971,11.237335765573963,11.237335765573963,11.237335765573963,11.237335765573963,11.237335765573963,11.237335765573963,0.0,0.0,0.0,610.555445992738
2022-09-18,601.853754603743,550.966700541846,674.6082303170143,601.8488070252153,601.8590781375286,11.237335765664671,11.237335765664671,11.237335765664671,11.237335765664671,11.237335765664671,11.237335765664671,0.0,0.0,0.0,613.0910903694077
2022-09-25,604.3893989803222,555.2331591818146,677.4466401682963,604.3842176016732,604.3949508403548,11.237335765773548,11.237335765773548,11.237335765773548,11.237335765773548,11.237335765773548,11.237335765773548,0.0,0.0,0.0,615.6267347460957
2022-10-02,606.9250433569015,557.0279358175642,680.1943547557269,606.9197248202743,606.9308412458134,11.237335765525009,11.237335765525009,11.237335765525009,11.237335765525009,11.237335765525009,11.237335765525009,0.0,0.0,0.0,618.1623791224265
2022-10-09,609.4606877334807,555.17419577118,683.899672389953,609.4551612504671,609.4667159610558,11.237335765633885,11.237335765633885,11.237335765633885,11.237335765633885,11.237335765633885,11.237335765633885,0.0,0.0,0.0,620.6980234991146
2022-10-16,611.9963321100598,560.9485116820534,687.4662248541616,611.9906402871336,612.0025847938706,11.237335765724593,11.237335765724593,11.237335765724593,11.237335765724593,11.237335765724593,11.237335765724593,0.0,0.0,0.0,623.2336678757844
2022-10-23,614.5319764866389,559.9562065881171,692.1080009505989,614.5260937014763,614.538319210421,11.23733576583347,11.23733576583347,11.23733576583347,11.23733576583347,11.23733576583347,11.23733576583347,0.0,0.0,0.0,625.7693122524723
2022-10-30,617.067620863218,566.9620525485916,691.3664517306986,617.061548786111,617.0741902370646,11.23733576558493,11.23733576558493,11.23733576558493,11.23733576558493,11.23733576558493,11.23733576558493,0.0,0.0,0.0,628.304956628803
2022-11-06,619.6032652397972,567.4861084443074,695.6229436381543,619.5969228135307,619.6100233809595,11.237335765693812,11.237335765693812,11.237335765693812,11.237335765693812,11.237335765693812,11.237335765693812,0.0,0.0,0.0,630.8406010054911
2022-11-13,622.1389096163764,566.6395203463337,697.7732795296724,622.132344558782,622.1459048185885,11.237335765802689,11.237335765802689,11.237335765802689,11.237335765802689,11.237335765802689,11.237335765802689,0.0,0.0,0.0,633.376245382179
2022-11-20,624.6745539929557,570.1325523544601,698.8428386116663,624.6677485170007,624.6818012977683,11.237335765554153,11.237335765554153,11.237335765554153,11.237335765554153,11.237335765554153,11.237335765554153,0.0,0.0,0.0,635.9118897585098
2022-11-27,627.2101983695347,572.2402810038816,702.6171193571272,627.2031206606407,627.2176820465158,11.237335765663026,11.237335765663026,11.237335765663026,11.237335765663026,11.237335765663026,11.237335765663026,0.0,0.0,0.0,638.4475341351978
2022-12-04,629.7458427461139,577.368665637874,704.6731741328525,629.7385520205506,629.7535863107527,11.237335765753732,11.237335765753732,11.237335765753732,11.237335765753732,11.237335765753732,11.237335765753732,0.0,0.0,0.0,640.9831785118677
2022-12-11,632.2814871226931,580.6580283005294,705.8243453493383,632.274011721332,632.2894943305987,11.2373357656839,11.2373357656839,11.2373357656839,11.2373357656839,11.2373357656839,11.2373357656839,0.0,0.0,0.0,643.518822888377
2022-12-18,634.8171314992723,579.6481801733507,709.0438423852833,634.8094736974725,634.8254017974749,11.237335765614075,11.237335765614075,11.237335765614075,11.237335765614075,11.237335765614075,11.237335765614075,0.0,0.0,0.0,646.0544672648863
2022-12-25,637.3527758758513,582.1512676315217,713.7822976343751,637.3448368036061,637.3612779655004,11.237335765722944,11.237335765722944,11.237335765722944,11.237335765722944,11.237335765722944,11.237335765722944,0.0,0.0,0.0,648.5901116415743
2023-01-01,639.8884202524305,587.6430791366704,719.3773689228282,639.8802668547055,639.8971830654468,11.237335765813652,11.237335765813652,11.237335765813652,11.237335765813652,11.237335765813652,11.237335765813652,0.0,0.0,0.0,651.1257560182441
2023-01-08,642.4240646290096,588.1629016239898,718.6104429397086,642.4157382252308,642.4331010963522,11.237335765743824,11.237335765743824,11.237335765743824,11.237335765743824,11.237335765743824,11.237335765743824,0.0,0.0,0.0,653.6614003947535
2023-01-15,644.9597090055888,594.4791887650616,718.4609971141059,644.9511253626281,644.9689697664761,11.23733576567399,11.23733576567399,11.23733576567399,11.23733576567399,11.23733576567399,11.23733576567399,0.0,0.0,0.0,656.1970447712628
2023-01-22,647.4953533821681,590.1048741038859,719.4092716332071,647.4865450975705,647.504825680031,11.237335765782875,11.237335765782875,11.237335765782875,11.237335765782875,11.237335765782875,11.237335765782875,0.0,0.0,0.0,658.732689147951
2023-01-29,650.0309977587472,592.0827468507479,724.5619754428936,650.0220318765038,650.0406845831866,11.237335765534334,11.237335765534334,11.237335765534334,11.237335765534334,11.237335765534334,11.237335765534334,0.0,0.0,0.0,661.2683335242815
2023-02-05,652.5666421353263,602.2453989047756,726.5598250202613,652.557458618787,652.5765934816726,11.237335765643214,11.237335765643214,11.237335765643214,11.237335765643214,11.237335765643214,11.237335765643214,0.0,0.0,0.0,663.8039779009696
2023-02-12,655.1022865119055,600.110999700181,728.0229171700614,655.0927407539174,655.1124313695299,11.23733576573392,11.23733576573392,11.23733576573392,11.23733576573392,11.23733576573392,11.23733576573392,0.0,0.0,0.0,666.3396222776395
2023-02-19,657.6379308884847,606.7587709876161,732.574560756524,657.6280902672742,657.6483782493435,11.237335765664087,11.237335765664087,11.237335765664087,11.237335765664087,11.237335765664087,11.237335765664087,0.0,0.0,0.0,668.8752666541487
2023-02-26,660.1735752650637,605.7463397047511,738.322603998251,660.1634289651838,660.1842150992625,11.237335765594262,11.237335765594262,11.237335765594262,11.237335765594262,11.237335765594262,11.237335765594262,0.0,0.0,0.0,671.410911030658
2023-03-05,662.709219641643,606.7434771915626,738.8632413390783,662.6988015428528,662.720057297938,11.237335765703138,11.237335765703138,11.237335765703138,11.237335765703138,11.237335765703138,11.237335765703138,0.0,0.0,0.0,673.9465554073462
2023-03-12,665.2448640182222,612.6529392022251,735.9797280441712,665.2341760337251,665.2559462368708,11.237335765812015,11.237335765812015,11.237335765812015,11.237335765812015,11.237335765812015,11.237335765812015,0.0,0.0,0.0,676.4821997840342
2023-03-19,667.7805083948014,610.8703658434205,739.640801892184,667.7694821515396,667.7920005613377,11.237335765563481,11.237335765563481,11.237335765563481,11.237335765563481,11.237335765563481,11.237335765563481,0.0,0.0,0.0,679.0178441603648
2023-03-26,670.3161527713805,611.83751461658,744.2233173767089,670.3049327307266,670.3280088090078,11.237335765672354,11.237335765672354,11.237335765672354,11.237335765672354,11.237335765672354,11.237335765672354,0.0,0.0,0.0,681.5534885370529
2023-04-02,672.8517971479596,621.0637372217894,745.0590940881309,672.8403971163494,672.8639417032135,11.237335765763062,11.237335765763062,11.237335765763062,11.237335765763062,11.237335765763062,11.237335765763062,0.0,0.0,0.0,684.0891329137227
2023-04-09,675.3874415245388,623.0493895100158,751.0521486996198,675.3756304528928,675.3998797426018,11.23733576569323,11.23733576569323,11.23733576569323,11.23733576569323,11.23733576569323,11.23733576569323,0.0,0.0,0.0,686.624777290232
2023-04-16,677.9230859011179,629.0775245878049,752.8243763899889,677.9109085952547,677.9357582501038,11.237335765623403,11.237335765623403,11.237335765623403,11.237335765623403,11.237335765623403,11.237335765623403,0.0,0.0,0.0,689.1604216667413
2023-04-23,680.4587302776971,630.9611328325511,758.1332596031798,680.4463607478318,680.4716487030595,11.237335765892812,11.237335765892812,11.237335765892812,11.237335765892812,11.237335765892812,11.237335765892812,0.0,0.0,0.0,691.6960660435899
2023-04-30,682.9943746542763,628.1117902220233,758.345289769175,682.9817197362539,683.0074732107233,11.237335765644277,11.237335765644277,11.237335765644277,11.237335765644277,11.237335765644277,11.237335765644277,0.0,0.0,0.0,694.2317104199205
2023-05-07,685.5300190308553,631.5574040511394,760.4287120700749,685.5170967155036,685.5433161272796,11.237335765753151,11.237335765753151,11.237335765753151,11.237335765753151,11.237335765753151,11.237335765753151,0.0,0.0,0.0,696.7673547966085
2023-05-14,688.0656634074345,631.7340501956882,762.4904399097204,688.0523352937714,688.0792034313143,11.237335765683321,11.237335765683321,11.237335765683321,11.237335765683321,11.237335765683321,11.237335765683321,0.0,0.0,0.0,699.3029991731178
2023-05-21,690.6013077840137,635.7467998551487,766.1670549461164,690.5876949381235,690.6150558924847,11.237335765792203,11.237335765792203,11.237335765792203,11.237335765792203,11.237335765792203,11.237335765792203,0.0,0.0,0.0,701.8386435498059
2023-05-28,693.1369521605928,645.9058216417127,767.8759700835501,693.1231034687085,693.1509844726125,11.237335765543662,11.237335765543662,11.237335765543662,11.237335765543662,11.237335765543662,11.237335765543662,0.0,0.0,0.0,704.3742879261365
