ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2004-05-07,88.59923080073789,68.3595006614969,125.07501072083727,88.59923080073789,88.59923080073789,8.95278500101383,8.95278500101383,8.95278500101383,3.1539134705454073,3.1539134705454073,3.1539134705454073,5.798871530468423,5.798871530468423,5.798871530468423,0.0,0.0,0.0,97.55201580175171
2004-06-28,88.7353920895023,62.37466985909271,120.12071580091484,88.7353920895023,88.7353920895023,2.812823458946913,2.812823458946913,2.812823458946913,-4.316279647357437,-4.316279647357437,-4.316279647357437,7.12910310630435,7.12910310630435,7.12910310630435,0.0,0.0,0.0,91.5482155484492
2004-07-19,88.79038030227254,49.500129653710424,104.23814575294915,88.79038030227254,88.79038030227254,-12.307778607218568,-12.307778607218568,-12.307778607218568,-4.316279647366886,-4.316279647366886,-4.316279647366886,-7.991498959851683,-7.991498959851683,-7.991498959851683,0.0,0.0,0.0,76.48260169505397
2004-07-26,88.80870970652929,50.908189729024045,103.70339431385526,88.80870970652929,88.80870970652929,-10.624746400395292,-10.624746400395292,-10.624746400395292,-4.316279647372931,-4.316279647372931,-4.316279647372931,-6.308466753022362,-6.308466753022362,-6.308466753022362,0.0,0.0,0.0,78.18396330613399
2004-12-07,89.15958687372989,67.10060046888741,123.11136667877386,89.15958687372989,89.15958687372989,5.381401539408993,5.381401539408993,5.381401539408993,6.833700462704227,6.833700462704227,6.833700462704227,-1.4522989232952344,-1.4522989232952344,-1.4522989232952344,0.0,0.0,0.0,94.54098841313889
2005-01-08,89.24337843604646,39.9548344079056,95.78057265552368,89.24337843604646,89.24337843604646,-21.2754423167266,-21.2754423167266,-21.2754423167266,-11.512677587849234,-11.512677587849234,-11.512677587849234,-9.762764728877366,-9.762764728877366,-9.762764728877366,0.0,0.0,0.0,67.96793611931986
2005-04-07,89.47642371873938,64.10359122318043,117.59023255212081,89.47642371873938,89.47642371873938,1.0798520833345653,1.0798520833345653,1.0798520833345653,-0.8502319272945976,-0.8502319272945976,-0.8502319272945976,1.9300840106291628,1.9300840106291628,1.9300840106291628,0.0,0.0,0.0,90.55627580207396
2005-05-30,89.61520349382619,91.70639235539909,147.47654060609904,89.61520349382619,89.61520349382619,30.58791133159911,30.58791133159911,30.58791133159911,-4.3162796473728315,-4.3162796473728315,-4.3162796473728315,34.90419097897194,34.90419097897194,34.90419097897194,0.0,0.0,0.0,120.2031148254253
2005-06-06,89.63353286395196,72.47755389974316,126.39801420264828,89.63353286395196,89.63353286395196,9.088730675518136,9.088730675518136,9.088730675518136,-4.316279647378878,-4.316279647378878,-4.316279647378878,13.405010322897015,13.405010322897015,13.405010322897015,0.0,0.0,0.0,98.72226353947009
2005-06-13,89.65186223407774,65.52714822751928,121.68472655685484,89.65186223407774,89.65186223407774,3.3794521538224824,3.3794521538224824,3.3794521538224824,-4.316279647362519,-4.316279647362519,-4.316279647362519,7.695731801185002,7.695731801185002,7.695731801185002,0.0,0.0,0.0,93.03131438790022
2005-06-20,89.67019160420352,67.97687226562377,123.60056782772091,89.67019160420352,89.67019160420352,6.366550965526356,6.366550965526356,6.366550965526356,-4.316279647382278,-4.316279647382278,-4.316279647382278,10.682830612908635,10.682830612908635,10.682830612908635,0.0,0.0,0.0,96.03674256972988
2005-06-27,89.6885209743293,64.3687879363274,121.43715869553742,89.6885209743293,89.6885209743293,4.159050792735986,4.159050792735986,4.159050792735986,-4.316279647388326,-4.316279647388326,-4.316279647388326,8.475330440124312,8.475330440124312,8.475330440124312,0.0,0.0,0.0,93.84757176706528
2005-07-18,89.74350908470663,48.263915529287665,104.72906307004294,89.74350908470663,89.74350908470663,-12.803113902818001,-12.803113902818001,-12.803113902818001,-4.316279647339253,-4.316279647339253,-4.316279647339253,-8.486834255478747,-8.486834255478747,-8.486834255478747,0.0,0.0,0.0,76.94039518188863
2005-07-25,89.7618384548324,50.174183339397466,108.72645431484816,89.7618384548324,89.7618384548324,-10.599754439981991,-10.599754439981991,-10.599754439981991,-4.316279647381416,-4.316279647381416,-4.316279647381416,-6.2834747926005745,-6.2834747926005745,-6.2834747926005745,0.0,0.0,0.0,79.16208401485041
2005-08-08,89.79849719508397,43.84924471224439,97.39723891884947,89.79849719508397,89.79849719508397,-18.581541787453,-18.581541787453,-18.581541787453,-4.316279647348702,-4.316279647348702,-4.316279647348702,-14.265262140104294,-14.265262140104294,-14.265262140104294,0.0,0.0,0.0,71.21695540763096
2005-08-15,89.81682623469763,42.258375945664966,97.6356408454921,89.81682623469763,89.81682623469763,-18.75898808066382,-18.75898808066382,-18.75898808066382,-4.316279647354748,-4.316279647354748,-4.316279647354748,-14.442708433309068,-14.442708433309068,-14.442708433309068,0.0,0.0,0.0,71.05783815403382
2005-11-07,90.03677471006156,63.49738983148757,116.82067102781885,90.03677471006156,90.03677471006156,0.3772840773699204,0.3772840773699204,0.3772840773699204,-4.316279647356423,-4.316279647356423,-4.316279647356423,4.693563724726344,4.693563724726344,4.693563724726344,0.0,0.0,0.0,90.41405878743149
2006-03-07,90.35098681772433,63.581309434315635,120.09518338085367,90.35098681772433,90.35098681772433,0.9626962197858394,0.9626962197858394,0.9626962197858394,6.833700462705192,6.833700462705192,6.833700462705192,-5.871004242919353,-5.871004242919353,-5.871004242919353,0.0,0.0,0.0,91.31368303751017
