ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2004-01-11,55.20206888366526,38.65633198494308,80.55410118737484,55.20206888366526,55.20206888366526,4.44373875849257,4.44373875849257,4.44373875849257,2.419090570084269,2.419090570084269,2.419090570084269,2.024648188408301,2.024648188408301,2.024648188408301,0.0,0.0,0.0,59.645807642157834
2004-04-10,55.70382570602089,36.408017476576354,78.98439753689729,55.70382570602089,55.70382570602089,1.8648899534823942,1.8648899534823942,1.8648899534823942,1.5783831553141672,1.5783831553141672,1.5783831553141672,0.28650679816822705,0.28650679816822705,0.28650679816822705,0.0,0.0,0.0,57.56871565950329
2004-06-12,56.055055481669825,28.006826515874426,70.77636153963473,56.055055481669825,56.055055481669825,-7.310742622957058,-7.310742622957058,-7.310742622957058,1.5783831553138379,1.5783831553138379,1.5783831553138379,-8.889125778270895,-8.889125778270895,-8.889125778270895,0.0,0.0,0.0,48.74431285871277
2004-08-11,56.38956002990692,27.041273660328123,71.71837899116551,56.38956002990692,56.38956002990692,-6.798032229934682,-6.798032229934682,-6.798032229934682,-6.098358227617033,-6.098358227617033,-6.098358227617033,-0.6996740023176492,-0.6996740023176492,-0.6996740023176492,0.0,0.0,0.0,49.59152779997223
2004-10-18,56.7686651845756,26.903556251419353,68.55004721785386,56.7686651845756,56.7686651845756,-8.754303609794503,-8.754303609794503,-8.754303609794503,0.8167307277876109,0.8167307277876109,0.8167307277876109,-9.571034337582113,-9.571034337582113,-9.571034337582113,0.0,0.0,0.0,48.0143615747811
2004-10-25,56.807690715203265,25.18191797060653,68.67341099158368,56.807690715203265,56.807690715203265,-9.396499973160953,-9.396499973160953,-9.396499973160953,0.8167307277806427,0.8167307277806427,0.8167307277806427,-10.213230700941596,-10.213230700941596,-10.213230700941596,0.0,0.0,0.0,47.41119074204231
2004-11-10,56.896891928066495,25.229020858893787,66.87558985149766,56.896891928066495,56.896891928066495,-10.59949359506817,-10.59949359506817,-10.59949359506817,-6.0983582276167745,-6.0983582276167745,-6.0983582276167745,-4.501135367451395,-4.501135367451395,-4.501135367451395,0.0,0.0,0.0,46.29739833299833
2004-11-15,56.92476730708625,31.505244537810757,74.1017287493865,56.92476730708625,56.92476730708625,-3.7079550630243876,-3.7079550630243876,-3.7079550630243876,0.8167307277918338,0.8167307277918338,0.8167307277918338,-4.524685790816221,-4.524685790816221,-4.524685790816221,0.0,0.0,0.0,53.21681224406186
2004-11-22,56.96379283771391,30.144391474570885,73.5392223160453,56.96379283771391,56.96379283771391,-5.36362231040546,-5.36362231040546,-5.36362231040546,0.8167307277848657,0.8167307277848657,0.8167307277848657,-6.180353038190326,-6.180353038190326,-6.180353038190326,0.0,0.0,0.0,51.60017052730845
2004-11-29,57.00281836834157,28.50122818754234,71.48347795962442,57.00281836834157,57.00281836834157,-6.83568571275028,-6.83568571275028,-6.83568571275028,0.8167307277815665,0.8167307277815665,0.8167307277815665,-7.652416440531846,-7.652416440531846,-7.652416440531846,0.0,0.0,0.0,50.16713265559129
2004-12-13,57.08086942959689,29.50442878221618,73.30594097802962,57.08086942959689,57.08086942959689,-5.649817882749397,-5.649817882749397,-5.649817882749397,0.8167307277676297,0.8167307277676297,0.8167307277676297,-6.466548610517026,-6.466548610517026,-6.466548610517026,0.0,0.0,0.0,51.43105154684749
2005-01-17,57.27599708273518,39.45932164411433,81.86261973805932,57.27599708273518,57.27599708273518,3.1526192552409498,3.1526192552409498,3.1526192552409498,0.8167307277648842,0.8167307277648842,0.8167307277648842,2.3358885274760657,2.3358885274760657,2.3358885274760657,0.0,0.0,0.0,60.42861633797613
2005-01-24,57.31502261336284,38.500469492576094,81.92004216368146,57.31502261336284,57.31502261336284,2.623891631165468,2.623891631165468,2.623891631165468,0.8167307277826742,0.8167307277826742,0.8167307277826742,1.8071609033827936,1.8071609033827936,1.8071609033827936,0.0,0.0,0.0,59.93891424452831
2005-01-31,57.354048143990504,39.029062175508784,81.71957389813892,57.354048143990504,57.354048143990504,3.3247989169577425,3.3247989169577425,3.3247989169577425,0.8167307277757053,0.8167307277757053,0.8167307277757053,2.5080681891820373,2.5080681891820373,2.5080681891820373,0.0,0.0,0.0,60.67884706094824
2005-02-14,57.43209920524583,46.11298010182094,87.74080933181988,57.43209920524583,57.43209920524583,9.638161202185541,9.638161202185541,9.638161202185541,0.8167307277938652,0.8167307277938652,0.8167307277938652,8.821430474391676,8.821430474391676,8.821430474391676,0.0,0.0,0.0,67.07026040743136
2005-02-21,57.47112473587349,48.492133759833074,91.07703227003024,57.47112473587349,57.47112473587349,10.887430872413583,10.887430872413583,10.887430872413583,0.8167307277868969,0.8167307277868969,0.8167307277868969,10.070700144626686,10.070700144626686,10.070700144626686,0.0,0.0,0.0,68.35855560828708
2005-02-28,57.51015026650115,45.169334832490314,89.51659413813945,57.51015026650115,57.51015026650115,9.600580835911076,9.600580835911076,9.600580835911076,0.8167307277835972,0.8167307277835972,0.8167307277835972,8.783850108127478,8.783850108127478,8.783850108127478,0.0,0.0,0.0,67.11073110241223
2005-03-01,57.515725342305096,46.90804992387937,90.18907881714551,57.515725342305096,57.515725342305096,11.125896859560173,11.125896859560173,11.125896859560173,2.6072539432884376,2.6072539432884376,2.6072539432884376,8.518642916271737,8.518642916271737,8.518642916271737,0.0,0.0,0.0,68.64162220186527
